CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;42;21;52;120
01:00;41;13;48;113
02:00;32;15;38;88
03:00;25;15;27;65
04:00;31;15;36;85
05:00;28;15;30;73
06:00;39;12;58;127
07:00;47;20;107;210
08:00;52;21;116;228
09:00;53;23;114;227
10:00;57;26;136;264
11:00;67;33;173;330
12:00;65;40;146;286
13:00;66;32;144;286
14:00;62;25;134;266
15:00;61;34;120;244
16:00;62;35;97;210
17:00;59;32;103;216
18:00;61;28;102;216
19:00;63;35;131;263
20:00;64;42;154;300
21:00;71;41;159;313
22:00;52;35;82;177
23:00;52;30;85;180
