CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;169;30;1460;116
01:00;56;159;17;1050;80
02:00;41;56;4;590;45
03:00;42;73;6;590;50
04:00;52;61;21;590;83
05:00;68;47;62;870;161
06:00;78;72;95;1110;221
07:00;83;80;96;1380;227
08:00;92;91;83;1670;218
09:00;102;97;77;1550;218
10:00;102;79;59;1530;191
11:00;112;109;67;1970;213
12:00;112;68;68;1780;214
13:00;99;62;40;1520;159
14:00;112;68;48;1850;185
15:00;116;71;45;1900;183
16:00;129;53;48;1890;200
17:00;125;71;52;1790;203
18:00;175;67;130;2740;373
19:00;165;100;124;2500;353
20:00;134;154;75;2140;247
21:00;126;208;103;2340;281
22:00;108;179;81;1880;231
23:00;82;166;35;1500;133
