CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;120;145;1610;271
01:00;45;93;101;1210;200
02:00;35;89;58;860;123
03:00;30;76;71;780;139
04:00;31;60;79;790;151
05:00;39;67;182;1450;317
06:00;52;67;222;1720;392
07:00;63;76;250;2190;444
08:00;69;100;204;1960;380
09:00;68;106;155;1460;305
10:00;64;111;112;1080;234
11:00;63;70;77;850;180
12:00;58;;56;730;142
13:00;69;47;67;1020;171
14:00;67;40;64;790;164
15:00;87;42;85;1190;217
16:00;86;40;90;1220;223
17:00;103;31;185;1700;385
18:00;114;45;263;2450;515
19:00;98;70;205;2120;412
20:00;;94;;;
21:00;88;106;221;2130;425
22:00;94;94;288;2400;536
23:00;72;116;218;2140;405
