CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;46;29;710;89
01:00;39;50;21;810;70
02:00;27;54;13;600;45
03:00;31;42;15;590;53
04:00;31;48;13;750;51
05:00;47;66;30;950;91
06:00;50;98;42;930;114
07:00;54;96;81;1180;177
08:00;65;91;133;1460;268
09:00;69;105;150;1540;298
10:00;75;116;181;1770;351
11:00;;132;;;
12:00;70;152;125;;262
13:00;70;101;130;1120;269
14:00;69;66;117;1040;248
15:00;73;50;117;1080;252
16:00;71;42;110;1280;239
17:00;82;39;150;1670;312
18:00;81;56;127;1420;275
19:00;72;61;122;1380;258
20:00;66;50;98;1110;217
21:00;60;44;77;1100;178
22:00;61;54;64;900;158
23:00;50;49;43;890;116
