CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;34;27;24;25;680;1186.25;73
01:00;56;171;138;38;1600;2038.75;114
02:00;51;162;136;25;1570;2030;88
03:00;42;122;107;18;1230;1931.25;69
04:00;34;98;85;17;1010;1747.5;60
05:00;35;82;67;36;870;1548.75;91
06:00;48;83;62;86;930;1393.75;179
07:00;59;78;61;127;1300;1293.75;253
08:00;69;72;60;178;1480;1248.75;340
09:00;70;74;61;184;1360;1218.75;350
10:00;73;76;61;204;1410;1198.75;384
11:00;81;78;62;208;1290;1206.25;398
12:00;75;77;63;168;1280;1240;331
13:00;75;57;47;155;1130;1272.5;311
14:00;88;67;55;209;1450;1337.5;407
15:00;95;62;38;195;1190;1323.75;392
16:00;102;119;43;207;1350;1307.5;418
17:00;108;90;49;296;2040;1392.5;560
18:00;102;126;56;241;1570;1412.5;470
19:00;84;131;58;196;1360;1421.25;383
20:00;69;105;49;125;1190;1410;261
21:00;65;57;33;99;1020;1396.25;216
22:00;57;44;32;68;850;1321.25;161
23:00;40;33;26;46;780;1270;109
