CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;76;62;38;89;810;211
01:00;65;50;34;67;680;167
02:00;51;43;27;36;430;105
03:00;49;42;28;33;350;98
04:00;47;40;26;42;370;111
05:00;46;44;30;54;440;128
06:00;53;50;32;118;580;232
07:00;66;62;41;191;980;357
08:00;72;66;44;210;1180;393
09:00;78;62;40;172;1130;340
10:00;78;59;32;112;840;248
11:00;74;47;21;75;590;187
12:00;93;63;17;95;780;237
13:00;90;69;15;72;580;198
14:00;87;51;15;66;620;187
15:00;98;47;14;76;740;213
16:00;101;65;13;91;780;238
17:00;105;61;13;84;960;232
18:00;116;38;13;113;1170;288
19:00;111;30;12;101;980;264
20:00;;40;18;;;
21:00;98;65;26;98;1110;247
22:00;88;67;36;113;1130;260
23:00;80;66;38;96;930;226
