CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;123;65;37;211;1220;445
01:00;98;64;39;169;1050;357
02:00;71;48;33;62;640;166
03:00;57;44;36;42;490;120
04:00;49;43;35;36;390;103
05:00;47;43;35;49;350;120
06:00;51;47;36;91;390;189
07:00;66;54;41;123;560;254
08:00;72;50;39;118;640;252
09:00;79;46;32;125;740;269
10:00;93;35;21;104;900;251
11:00;87;22;13;66;870;188
12:00;92;16;9;63;910;187
13:00;90;12;7;52;810;170
14:00;87;11;7;48;880;160
15:00;85;13;7;45;820;154
16:00;100;13;6;62;940;194
17:00;94;13;6;52;970;172
18:00;100;17;9;51;960;176
19:00;96;19;9;48;960;169
20:00;110;23;10;58;1090;198
21:00;140;39;19;169;1450;400
22:00;115;39;24;95;1210;261
23:00;99;41;26;89;970;235
