CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;31;43;31;47;880;1203.75;102
01:00;22;45;36;44;1260;1720;89
02:00;19;45;36;49;1270;1637.5;94
03:00;17;47;38;41;1240;1536.25;80
04:00;17;44;35;31;1220;1441.25;64
05:00;22;44;35;48;1240;1381.25;96
06:00;28;53;42;131;1520;1353.75;228
07:00;46;43;34;214;1750;1372.5;372
08:00;43;40;31;209;1660;1395;362
09:00;46;52;32;254;1650;1443.75;435
10:00;55;73;41;261;1740;1502.5;453
11:00;43;67;37;192;1490;1533.75;336
12:00;47;69;39;184;1420;1558.75;328
13:00;39;66;37;164;1400;1578.75;290
14:00;42;67;38;159;1440;1568.75;286
15:00;40;66;38;154;1440;1530;275
16:00;42;62;36;129;1400;1497.5;239
17:00;38;52;33;116;1330;1457.5;214
18:00;38;59;37;131;1370;1411.25;238
19:00;41;67;39;134;1290;1386.25;246
20:00;40;64;40;115;1230;1362.5;215
21:00;37;57;39;113;1260;1345;210
22:00;34;49;32;82;1150;1308.75;159
23:00;35;47;33;73;1120;1268.75;146
