CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;83;90;118;261
01:00;69;80;82;194
02:00;41;45;71;149
03:00;38;50;75;152
04:00;37;37;58;124
05:00;33;34;82;157
06:00;43;50;191;334
07:00;71;61;324;566
08:00;71;88;223;411
09:00;74;96;197;375
10:00;75;117;122;261
11:00;70;106;82;194
12:00;82;88;82;206
13:00;94;67;100;245
14:00;100;46;99;250
15:00;113;66;110;280
16:00;129;52;164;378
17:00;144;50;170;403
18:00;136;60;184;416
19:00;134;74;187;419
20:00;120;66;137;327
21:00;130;61;205;442
22:00;134;76;216;463
23:00;97;95;111;267
