CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;82;72;33;800;98
01:00;35;68;61;16;630;60
02:00;29;71;62;10;640;46
03:00;30;79;69;10;700;47
04:00;30;81;71;11;660;48
05:00;38;77;66;21;650;71
06:00;58;71;60;52;690;137
07:00;80;73;59;130;1020;279
08:00;104;77;61;243;1320;475
09:00;93;72;59;176;1170;362
10:00;96;77;63;204;1240;408
11:00;100;80;65;184;1150;383
12:00;85;81;67;109;990;251
13:00;78;79;67;89;940;215
14:00;84;78;67;121;1120;270
15:00;101;88;75;166;1420;355
16:00;97;98;82;170;1530;359
17:00;110;99;83;269;1870;523
18:00;107;96;83;254;1790;497
19:00;98;94;82;197;1660;398
20:00;85;87;77;132;1360;287
21:00;78;92;82;107;1180;243
22:00;68;91;82;84;1140;197
23:00;64;91;81;55;1010;149
