CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;243;144;2580;288
01:00;26;51;10;790;40
02:00;23;71;6;860;32
03:00;26;85;7;920;36
04:00;37;85;17;920;63
05:00;49;109;36;1060;103
06:00;55;104;81;1200;177
07:00;70;141;142;1850;285
08:00;75;189;168;2440;331
09:00;78;171;154;2140;313
10:00;75;159;156;1890;313
11:00;71;140;117;1440;249
12:00;60;134;83;1140;186
13:00;54;100;79;1090;174
14:00;82;94;85;1250;211
15:00;81;106;83;1340;206
16:00;86;109;103;1550;242
17:00;100;122;101;1710;252
18:00;109;134;145;1910;329
19:00;120;154;265;2970;524
20:00;110;221;260;2710;507
21:00;109;258;302;3370;570
22:00;88;232;261;3070;487
23:00;84;237;184;2660;364
