CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;97;31;920;108
01:00;45;50;20;670;76
02:00;15;16;3;440;19
03:00;;12;;400;
04:00;16;8;5;390;23
05:00;26;10;12;500;44
06:00;37;13;28;660;80
07:00;48;20;48;1020;120
08:00;64;12;75;1620;178
09:00;52;25;53;1000;132
10:00;;42;;;
11:00;57;56;61;1210;151
12:00;51;62;48;1050;124
13:00;58;60;55;1220;142
14:00;65;69;55;1490;149
15:00;82;58;74;1930;196
16:00;57;41;45;1150;126
17:00;64;33;49;1160;140
18:00;87;45;93;2280;229
19:00;94;54;115;1890;271
20:00;98;70;157;2300;338
21:00;92;108;170;2420;352
22:00;71;132;121;1990;257
23:00;44;119;19;750;73
