CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;40;25;80
01:00;30;33;18;58
02:00;45;46;38;103
03:00;37;47;28;80
04:00;36;44;35;89
05:00;38;28;42;102
06:00;73;34;68;177
07:00;93;42;113;266
08:00;112;49;187;398
09:00;98;75;179;371
10:00;103;100;173;367
11:00;;84;;
12:00;78;72;72;189
13:00;80;55;67;182
14:00;80;51;66;181
15:00;97;58;86;228
16:00;75;45;70;181
17:00;70;53;61;163
18:00;68;52;64;166
19:00;79;41;74;192
20:00;79;31;83;207
21:00;70;31;66;170
22:00;64;44;70;171
23:00;48;41;41;110
