CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;61.3217;209.398;150.943;157.329;2489.27;2047.66;301.7
01:00;55.9765;180.571;129.464;79.4325;1766.58;1809.68;177.4
02:00;49.603;171.066;129.207;45.4521;1581.66;1830.88;119.1
03:00;48.8756;162.364;121.612;62.2495;1511.63;1815.29;144
04:00;47.5662;158.794;119.993;51.339;1519.18;1765.73;126
05:00;46.6756;137.427;97.6957;52.1021;1214.57;1669.12;126.3
06:00;51.6483;160.306;114.392;82.965;1434.49;1594.91;178.4
07:00;54.7963;139.995;97.6332;94.2687;1279.75;1507.77;198.8
08:00;66.2174;137.279;88.6049;144.902;1530.24;1479.76;287.6
09:00;65.6866;116.584;74.8675;118.041;1324.1;1424.45;246
10:00;57.6876;107.196;69.5845;85.7839;1038.43;1356.55;188.8
11:00;61.9456;94.7218;59.2126;85.9048;951.711;1286.56;193.2
12:00;50.9161;64.5272;39.5314;55.8407;671.859;1180.64;136.2
13:00;48.3819;60.9383;38.1768;50.64;699.605;1116.27;125.8
14:00;65.9135;65.8745;34.3585;66.6979;738.937;1029.33;167.8
15:00;72.4735;55.0213;32.377;71.4011;931.57;985.807;181.6
16:00;84.0078;52.6275;30.0989;78.5873;829.739;898.244;204.1
17:00;73.625;51.8359;28.227;69.2151;796.773;832.328;179.4
18:00;111.563;78.8078;39.4724;152.213;1220.14;855.042;344.1
19:00;116.073;138.243;64.8858;267.573;2015.93;988.069;524.9
20:00;117.382;179.705;110.661;269.468;2407.76;1205.06;529.1
21:00;95.0718;196.047;126.38;216.756;2506.3;1430.89;426.3
22:00;74.8791;201.76;137.24;177.385;2501.62;1651.23;345.9
23:00;66.3609;210.677;151.053;151.735;2443.49;1840.22;298.2
