CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;77;24;710;65
01:00;35;38;24;1010;73
02:00;33;21;12;740;51
03:00;22;29;11;560;38
04:00;25;22;16;600;48
05:00;32;24;57;750;120
06:00;35;42;120;1040;217
07:00;42;35;161;1540;288
08:00;53;52;187;2040;338
09:00;52;52;198;2110;354
10:00;;31;;2390;
11:00;63;20;204;;375
12:00;57;73;146;1310;279
13:00;42;49;145;1300;262
14:00;54;54;161;1460;299
15:00;59;42;140;1400;274
16:00;60;48;135;1630;266
17:00;68;68;105;1410;227
18:00;74;62;132;1440;276
19:00;64;50;132;1470;264
20:00;60;68;99;1190;211
21:00;66;80;121;1410;251
22:00;50;118;59;910;139
23:00;48;86;54;920;130
