CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;32;50;18;59
01:00;20;33;7;31
02:00;22;48;8;34
03:00;19;24;8;30
04:00;19;25;8;32
05:00;34;22;15;56
06:00;52;75;33;102
07:00;44;101;36;99
08:00;31;75;22;64
09:00;42;83;53;123
10:00;33;102;40;93
11:00;44;64;49;120
12:00;48;84;51;126
13:00;47;67;44;113
14:00;42;42;33;92
15:00;38;35;27;79
16:00;44;30;30;90
17:00;44;47;31;91
18:00;52;54;42;116
19:00;54;44;38;111
20:00;48;62;34;99
21:00;57;71;54;138
22:00;47;59;33;98
23:00;43;38;27;84
