CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;27.6604;47.7414;32.1635;32.8952;593.34;789.542;78.095
01:00;15.9305;20.9712;14.2921;10.5434;359.01;497.438;32.1065
02:00;12.6837;15.1558;10.2474;9.40792;289.4;457.092;27.1125
03:00;12.9542;17.3821;11.8342;6.95168;277.16;432.599;23.6192
04:00;14.5276;23.5192;16.4228;6.85123;321.82;405.055;25.0417
05:00;14.7147;23.4921;16.4062;9.78999;293.12;365.472;29.7323
06:00;13.1577;22.3503;15.6095;9.98743;268.99;328.968;28.4894
07:00;17.9174;24.5743;16.7855;14.1562;307.95;314.204;39.5577
08:00;19.3133;25.7292;18.3476;19.6032;342.39;307.48;49.3825
09:00;23.6043;20.163;15.0103;35.1609;371.6;309.054;77.5334
10:00;26.4052;20.6938;14.8888;30.4275;408.31;323.918;73.0745
11:00;22.3545;20.6234;13.6945;30.1005;425.81;342.499;68.5199
12:00;32.4806;30.4027;19.6625;45.794;531.45;368.703;102.683
13:00;29.1568;36.5831;24.589;43.8736;543.06;399.945;96.4758
14:00;30.8785;34.5573;22.9824;37.8821;529.98;432.569;89.0055
15:00;33.7735;31.8901;20.6254;43.9425;536.69;461.161;101.188
16:00;36.7944;34.7468;22.5055;49.8907;631.2;497.263;113.406
17:00;38.4279;45.1013;29.1578;62.05;692.66;537.395;133.655
18:00;41.4733;37.297;26.3097;66.329;721.97;576.603;143.341
19:00;41.9632;44.3083;29.7999;63.8831;784.33;621.418;139.841
20:00;56.9596;50.0088;33.1;133.68;1189.35;703.655;262.026
21:00;80.1441;67.3053;44.4069;178.972;893.96;747.518;354.678
22:00;36.9623;60.4901;41.2522;66.3636;723.12;771.66;138.855
23:00;33.0412;53.9251;36.705;54.241;717.61;794.275;116.149
