CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;32;25;15;450;51
01:00;28;39;29;15;470;49
02:00;16;18;17;8;310;27
03:00;16;15;13;6;290;23
04:00;16;17;15;6;280;23
05:00;16;19;14;8;290;27
06:00;15;15;10;9;300;27
07:00;15;7;5;11;290;31
08:00;18;7;4;11;270;34
09:00;22;11;5;16;290;45
10:00;43;42;18;34;490;93
11:00;41;40;24;33;470;91
12:00;33;21;13;27;370;74
13:00;28;22;12;24;390;63
14:00;31;20;13;22;400;64
15:00;33;30;18;27;430;74
16:00;36;32;20;23;400;70
17:00;50;17;15;38;610;107
18:00;38;13;12;27;440;80
19:00;33;17;14;25;390;69
20:00;38;21;19;29;510;81
21:00;43;25;20;27;520;82
22:00;38;33;25;23;490;72
23:00;42;34;24;24;490;77
