CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;75;47;1070;148
01:00;62;51;23;930;98
02:00;54;78;23;880;89
03:00;54;56;35;770;107
04:00;35;54;11;490;52
05:00;51;46;43;720;116
06:00;59;77;130;1130;258
07:00;74;78;124;1110;263
08:00;99;81;188;1610;387
09:00;98;99;162;1450;346
10:00;84;97;100;1080;237
11:00;;89;;;
12:00;82;54;108;1150;246
13:00;86;58;94;1170;230
14:00;88;56;60;850;180
15:00;98;48;73;1020;209
16:00;82;52;53;940;164
17:00;85;40;54;990;168
18:00;81;38;43;960;147
19:00;76;53;36;800;133
20:00;69;47;39;790;128
21:00;63;60;26;750;103
22:00;64;59;29;830;108
23:00;86;71;69;1360;193
