CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.07951;90.8537;72.671;31.0514;160.086;1285.6;1202.97;336.486
01:00;12.9959;51.0899;156.577;127.019;178.627;2384.77;2403.14;325.092
02:00;12.5235;44.6112;145.419;117.098;153.029;2086.94;2399.67;279.377
03:00;11.715;42.1365;132.027;107.014;154.84;1953.5;2399.97;279.647
04:00;10.3277;49.8884;116.656;92.2203;197.597;1937.14;2325.52;352.958
05:00;8.42796;57.6429;65.1386;46.6936;182.73;1216.34;2164.22;338.021
06:00;6.75352;59.8153;56.0079;38.9879;162.363;1165.15;1978.6;308.954
07:00;5.17546;48.1284;28.5989;19.0068;41.5074;525.041;1724.77;111.836
08:00;4.12584;57.0744;43.9095;24.7106;96.3328;748.26;1502.14;204.863
09:00;3.59384;78.6365;87.3878;38.4562;199.434;996.34;1328.59;384.608
10:00;2.53376;57.1046;56.0954;21.4173;60.9786;557;1137.35;150.715
11:00;1.88381;50.762;39.847;16.1616;44.6031;471.675;952.118;119.178
12:00;1.49097;43.881;37.0588;16.1735;36.95;447.705;765.939;100.437
13:00;1.3868;45.6888;36.6486;16.0587;44.069;468.337;672.439;113.303
14:00;1.51163;80.2562;48.95;16.7946;104.14;703.43;614.724;240.059
15:00;1.65568;92.8427;58.5987;22.3671;128.784;897.83;661.322;290.14
16:00;1.57143;80.3418;50.1892;18.0153;98.0457;707.87;656.273;230.717
17:00;1.51111;75.7612;40.499;16.5763;79.7779;684.52;617.296;197.952
18:00;1.60895;61.0566;38.8495;18.7139;57.1247;565;618.296;148.769
19:00;2.33568;99.9468;64.7839;34.1205;148.988;1120.85;699.443;328.464
20:00;2.98187;105.639;90.594;46.4072;229.358;1533.74;835.197;457.546
21:00;3.7317;131.301;128.305;55.7192;436.07;2381.61;1074.36;800.255
22:00;3.10601;76.3223;54.9113;26.8539;116.357;1032.65;1115.51;254.868
23:00;3.14589;84.366;62.9797;26.6464;146.21;1019.75;1130.75;308.674
