CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61;105;77;180
01:00;61;79;65;159
02:00;29;70;51;108
03:00;33;64;69;139
04:00;31;66;65;130
05:00;30;71;55;115
06:00;38;69;104;198
07:00;37;95;135;244
08:00;53;77;168;310
09:00;51;77;146;275
10:00;65;101;175;333
11:00;61;109;119;243
12:00;66;;110;235
13:00;70;;70;177
14:00;86;;79;208
15:00;88;;75;203
16:00;83;;73;194
17:00;79;;56;164
18:00;88;;72;198
19:00;109;;118;290
20:00;104;;137;313
21:00;104;;131;306
22:00;89;;126;282
23:00;85;;152;318
