CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.70563;46.9863;80.4988;63.9305;64.7505;1040.05;1140.74;146.291
01:00;2.28575;33.2571;55.3951;42.5569;33.3798;700.157;984.415;84.555
02:00;2.21487;24.9054;54.4078;43.1843;17.0084;632.667;919.293;51.0063
03:00;2.13438;21.3411;51.0615;41.1118;12.345;607.099;863.79;40.2651
04:00;2.04312;24.6255;48.2178;39.2205;20.7716;630.47;804.522;56.4874
05:00;1.992;30.2101;46.0734;37.5049;32.8477;595.531;737.524;80.5568
06:00;2.15425;48.0698;52.4195;40.059;115.826;843.845;704.502;225.504
07:00;2.47563;61.6551;58.8163;42.8155;198.023;1146.87;735.567;365.244
08:00;2.7355;56.3695;67.928;46.1433;176.288;1205.46;795.262;326.779
09:00;2.958;54.4601;82.654;52.2054;166.462;1089.37;843.914;309.72
10:00;2.99825;53.382;99.3673;61.4536;159.611;1012.37;891.377;298.227
11:00;2.9795;55.2467;86.9595;54.2411;129.362;1056.08;947.5;253.455
12:00;2.82825;47.9599;79.3966;49.2661;95.1128;874.756;978.035;193.885
13:00;2.76288;52.2327;76.6197;46.363;82.0232;869.078;1012.23;177.936
14:00;2.69762;59.3198;78.3805;46.5751;106.357;883.327;1017.16;222.443
15:00;2.7895;71.2358;79.5973;45.4714;125.497;937.38;990.978;263.98
16:00;2.933;75.0253;86.525;47.7282;137.497;1179.48;987.73;285.992
17:00;2.965;73.006;86.9703;48.4878;117.465;1012.92;978.174;253.078
18:00;2.8995;73.4702;81.5768;47.7646;119.629;1043.26;982.035;257.135
19:00;3.0765;71.3824;80.4912;47.9446;115.906;1051.78;981.498;249.182
20:00;3.7735;68.2122;103.71;65.5246;139.176;1212.13;1023.67;281.723
21:00;4.603;63.1406;118.597;85.13;111.075;1259.29;1072.45;233.461
22:00;4.86163;61.7146;107.198;78.8922;94.3996;1272.05;1121.04;206.53
23:00;4.98037;55.0661;97.0282;71.049;111.983;1234.44;1158.17;226.883
