CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;80.8418;116.368;63.7035;78.2884;851.31;1122.62;200.4
01:00;65.1121;102.422;65.2746;45.1487;709.78;1094.15;134
02:00;38.4742;42.7765;36.9569;34.4162;516.98;1018.43;91.1
03:00;34.8772;41.6813;37.0946;34.6583;447.52;965.349;87.9
04:00;29.9804;41.9106;38.1554;29.1433;402.89;779.042;74.5
05:00;;44.0642;39.5986;;;716.793;
06:00;35.1131;48.5669;42.5059;99.7399;600.71;646.033;187.4
07:00;50.6695;62.4739;49.0788;133.033;727.59;601.421;253.9
08:00;50.0324;67.3362;52.4204;168.617;908.77;602.281;307.6
09:00;79.0542;88.3743;53.0914;218.387;1106.92;673.054;412.8
10:00;110.208;81.1781;44.4659;205.736;1108.87;757.61;424.5
11:00;138.271;68.7927;37.4706;162.398;1056.2;844.564;386.5
12:00;126.393;62.9272;30.3411;88.4989;847.61;908.096;261.6
13:00;137.801;49.6329;24.5385;73.0978;810.87;895.943;249.5
14:00;155.606;42.7014;21.9847;89.6742;686.79;906.703;292.7
15:00;124.924;41.8517;20.4754;63.483;589.63;889.458;221.9
16:00;111.935;37.449;20.9012;47.1782;540.36;843.406;184
17:00;177.762;48.7059;25.1751;121.97;937.51;822.23;364.2
18:00;190.355;65.6146;28.1559;134.677;1022.54;811.439;396.2
19:00;196.64;60.0344;30.2839;243.094;1327.89;845.4;568.1
20:00;173.802;76.7636;36.5136;222.92;1526.59;930.273;514.4
21:00;134.708;70.1841;41.4089;118.978;1133.92;970.654;316.5
22:00;112.473;71.8351;47.3153;107.682;1149.89;1028.54;277.1
23:00;93.2529;85.7072;54.7964;75.6056;1031.31;1083.75;208.8
