CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;158;120;240;2640;428
01:00;45;176;142;88;2030;179
02:00;43;172;139;92;1990;184
03:00;41;161;130;88;1980;175
04:00;36;146;117;76;1640;152
05:00;35;117;94;100;1450;188
06:00;41;125;99;147;1510;265
07:00;36;161;127;125;1870;227
08:00;38;245;145;102;2030;195
09:00;41;223;142;117;2050;220
10:00;;;;;;
11:00;;;;;;
12:00;58;66;33;76;630;175
13:00;67;56;29;85;830;197
14:00;68;51;27;97;620;215
15:00;73;51;29;93;650;215
16:00;75;45;26;89;660;211
17:00;92;50;27;142;930;308
18:00;114;75;38;256;1580;505
19:00;113;126;70;359;2480;661
20:00;93;131;90;242;2230;462
21:00;79;144;107;227;2140;426
22:00;83;157;113;314;2710;562
23:00;71;160;120;258;2750;464
