CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;89.3228;54.3328;41.8842;59.8058;798.95;889.422;181.193
01:00;61.0422;53.4776;41.7499;21.0958;537.98;869.707;93.3831
02:00;47.5152;62.0156;48.4915;36.8783;760.81;827.916;104.104
03:00;47.0901;61.6032;48.3147;37.57;755.13;868.933;104.717
04:00;35.6865;70.8543;56.029;26.1718;627.139;870.635;75.8318
05:00;32.038;69.3725;54.9315;24.3976;568.704;830.509;69.4669
06:00;31.3939;69.0018;54.331;39.0675;593.745;762.469;91.3335
07:00;37.5235;65.7372;51.4688;62.1394;667.059;712.332;132.848
08:00;42.4707;56.0829;43.704;48.5093;638.766;666.664;116.858
09:00;55.0572;45.2106;34.4734;44.5324;549.802;645.144;123.314
10:00;59.4438;33.1058;24.6035;36.7927;540.252;617.575;115.96
11:00;58.0298;30.5388;21.528;30.7209;541.928;590.924;105.124
12:00;59.7589;31.9244;22.1053;22.861;442.58;567.855;94.7264
13:00;68.2224;29.1378;19.724;24.5718;426.37;550.063;105.907
14:00;60.4062;25.5522;17.1163;21.2721;442.709;531.183;92.9548
15:00;79.5006;26.6306;17.5505;23.4017;475.481;507.236;115.327
16:00;94.4267;27.986;18.3478;28.6443;545.802;495.616;138.336
17:00;134.074;29.3769;20.4248;52.9331;695.7;513.853;215.284
18:00;111.971;30.6698;21.6423;42.4039;601.978;521.568;177.103
19:00;119.598;40.7927;26.9446;64.6923;782.92;551.692;218.766
20:00;143.326;41.9847;30.3248;104.925;1059.52;628.81;304.245
21:00;134.489;47.0228;34.3994;111.867;1205.12;726.154;306.245
22:00;118.9;49.7091;36.9767;85.2491;999.73;795.781;249.644
23:00;108.989;54.1206;41.1903;71.5307;971.46;857.779;218.644
