CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;105;41;1120;108
01:00;66;450;99;3480;217
02:00;57;377;87;2020;189
03:00;52;158;98;1530;200
04:00;50;105;72;1090;159
05:00;47;83;69;990;152
06:00;45;77;69;940;150
07:00;41;67;48;740;114
08:00;37;55;41;710;99
09:00;32;53;33;700;83
10:00;26;58;21;620;58
11:00;26;58;26;700;65
12:00;31;89;35;810;84
13:00;36;131;44;910;102
14:00;43;155;53;960;123
15:00;39;122;45;920;108
16:00;41;112;47;890;112
17:00;42;98;51;1040;119
18:00;44;106;45;1080;114
19:00;47;101;50;1040;123
20:00;48;86;53;1110;128
21:00;51;86;59;1050;141
22:00;45;90;41;960;107
23:00;49;93;55;1250;132
