CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;73.7536;68.1175;50.3572;92.2596;772.08;1038.04;215.33
01:00;54.5327;66.6998;51.2042;51.975;623.32;1028.35;134.268
02:00;51.6707;44.5813;33.2799;43.8494;489.13;836.447;118.6
03:00;43.8954;47.2788;35.3916;44.5806;465.02;820.891;112
04:00;37.4433;38.4302;30.4866;22.154;306.966;757.588;71.3
05:00;37.5835;40.135;32.0098;57.3197;344.6;675.714;125.2
06:00;37.9008;44.8449;34.9984;89.5928;464.67;569.796;174.8
07:00;52.5666;52.3203;39.8393;174.427;758.25;533.081;319.1
08:00;66.6797;72.0438;52.3565;263.194;1235.88;585.89;470.37
09:00;92.2794;114.338;67.9739;273.027;1321.21;673.216;510.964
10:00;85.802;92.4394;44.6701;149.747;905.57;725.271;315.635
11:00;92.9187;74.3055;34.9755;124.113;740.02;759.646;283.474
12:00;92.7321;45.5177;20.7223;82.0578;521.24;786.43;218.562
13:00;73.82;26.3979;14.5316;52.8641;406.22;794.132;154.988
14:00;79.6074;26.8248;14.4834;50.6026;412.23;787.578;157.229
15:00;87.0819;23.9984;12.6506;48.9998;442.82;748.149;162.124
16:00;111.466;31.0613;14.3282;68.6467;558.82;663.516;216.911
17:00;117.769;29.1825;14.4599;79.4294;700.84;585.97;239.613
18:00;101.437;25.0878;12.672;58.778;650.45;554.08;191.172
19:00;123.522;37.5621;17.2818;101.749;824.37;564.624;279.683
20:00;142.406;64.2644;33.3581;288.445;1656.68;706.554;584.868
21:00;125.493;76.4649;35.7051;227.585;1740.06;873.284;474.558
22:00;86.0143;69.2788;46.5718;107.62;1009.08;947.89;251.107
23:00;83.8765;75.4116;52.6548;117.71;950.79;1011.39;264.513
