CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;82;92;60;100;1260;233
01:00;68;93;63;56;1000;153
02:00;53;118;81;120;1620;237
03:00;49;121;84;119;1640;230
04:00;44;119;82;104;1540;202
05:00;46;114;78;90;1380;184
06:00;43;104;72;64;1190;140
07:00;42;97;67;79;1180;162
08:00;47;97;66;124;1440;235
09:00;62;101;67;168;1640;318
10:00;53;81;54;138;1310;263
11:00;68;70;45;171;1260;328
12:00;81;37;23;102;840;236
13:00;82;33;21;85;750;210
14:00;97;33;19;101;820;251
15:00;115;34;18;107;800;277
16:00;125;32;18;103;940;282
17:00;151;39;20;231;1250;504
18:00;152;52;26;261;1830;551
19:00;153;53;30;297;1990;606
20:00;145;62;37;297;1900;599
21:00;135;72;44;301;2020;595
22:00;114;83;48;259;1610;510
23:00;91;85;55;143;1380;308
