CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;70;51;128;1440;287
01:00;84;62;47;97;1030;231
02:00;67;52;31;58;420;155
03:00;69;64;42;64;560;167
04:00;67;59;38;83;760;193
05:00;61;46;32;54;480;143
06:00;72;47;33;133;670;274
07:00;87;65;42;235;1190;445
08:00;99;84;52;273;1530;516
09:00;94;81;45;190;1330;383
10:00;105;88;49;216;1720;435
11:00;103;59;32;159;1390;346
12:00;114;91;33;144;1310;333
13:00;124;69;27;122;1210;309
14:00;127;54;20;100;990;280
15:00;130;39;16;83;860;256
16:00;149;45;16;113;1010;320
17:00;152;51;18;104;1130;310
18:00;135;38;17;87;950;266
19:00;126;33;15;80;830;249
20:00;139;36;18;139;1240;351
21:00;159;43;23;212;1840;484
22:00;133;57;37;230;1840;484
23:00;110;77;49;145;1540;332
