CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;41;30;81;1100;215
01:00;83;40;28;63;960;178
02:00;56;124;99;37;1420;113
03:00;52;93;86;43;1320;117
04:00;51;88;81;40;1290;112
05:00;53;97;83;84;1410;179
06:00;58;109;87;124;1650;246
07:00;60;120;91;170;2050;320
08:00;67;118;90;197;2060;368
09:00;86;139;97;267;2100;494
10:00;100;115;66;194;1570;395
11:00;77;102;37;106;950;238
12:00;80;78;21;81;890;204
13:00;;;;;;
14:00;;;;;;
15:00;79;63;19;83;760;206
16:00;87;64;21;82;850;213
17:00;90;56;19;83;920;216
18:00;93;60;22;93;1080;234
19:00;106;62;22;107;1090;270
20:00;112;75;29;140;1410;326
21:00;109;88;44;146;1560;333
22:00;107;91;51;128;1340;302
23:00;98;75;46;113;1320;270
