CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;78;22;70
01:00;44;48;25;81
02:00;32;48;15;55
03:00;21;42;6;30
04:00;25;44;12;42
05:00;24;32;12;42
06:00;50;25;41;111
07:00;71;31;87;202
08:00;86;45;141;301
09:00;65;67;80;186
10:00;65;66;69;169
11:00;54;55;57;140
12:00;41;55;38;97
13:00;47;49;42;111
14:00;53;38;46;122
15:00;53;32;48;126
16:00;57;36;49;131
17:00;55;37;51;131
18:00;67;40;69;171
19:00;92;39;107;254
20:00;92;58;127;284
21:00;86;77;109;251
22:00;74;91;83;199
23:00;48;86;37;103
