CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;164;72;1720;155
01:00;38;133;40;1400;100
02:00;43;103;32;950;92
03:00;34;91;17;640;59
04:00;27;76;17;390;52
05:00;50;48;54;700;132
06:00;44;20;42;740;107
07:00;58;26;115;1230;234
08:00;60;43;129;1460;257
09:00;63;54;111;1370;232
10:00;57;69;93;1180;198
11:00;55;67;79;1200;175
12:00;54;50;71;1110;162
13:00;55;56;62;1030;149
14:00;60;33;80;1250;182
15:00;70;46;93;1640;211
16:00;73;59;121;2100;258
17:00;76;66;139;2130;287
18:00;74;61;147;2050;299
19:00;72;73;156;1810;309
20:00;66;84;127;2110;260
21:00;68;145;174;2380;334
22:00;56;151;104;1920;215
23:00;47;167;67;1740;150
