CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;69;71;49;119;1140;250
01:00;55;63;48;83;930;181
02:00;48;43;28;69;520;153
03:00;42;41;27;67;540;144
04:00;37;38;26;51;490;115
05:00;37;39;26;74;500;150
06:00;50;47;32;140;650;263
07:00;67;80;59;239;1860;431
08:00;74;89;63;290;2370;518
09:00;80;110;71;307;2230;549
10:00;76;102;66;219;1770;411
11:00;80;119;62;199;1270;383
12:00;86;166;51;158;1360;326
13:00;103;169;44;151;1030;334
14:00;109;116;33;116;1020;286
15:00;105;83;29;109;1050;271
16:00;118;146;31;124;1130;307
17:00;116;95;27;124;1090;305
18:00;130;62;25;159;1360;372
19:00;128;71;26;178;1310;400
20:00;146;70;28;249;1920;526
21:00;114;68;29;161;1640;359
22:00;101;57;36;192;1700;395
23:00;82;62;44;116;1120;258
