CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;49;36;33;700;117
01:00;55;55;42;28;610;98
02:00;65;51;35;47;870;136
03:00;53;55;38;44;700;120
04:00;48;59;40;48;720;121
05:00;43;61;43;64;650;140
06:00;43;59;42;101;860;196
07:00;53;62;42;132;990;254
08:00;72;68;47;205;1350;386
09:00;86;54;35;139;1120;298
10:00;108;47;26;111;900;277
11:00;108;41;24;94;820;251
12:00;105;39;22;65;630;205
13:00;93;39;20;43;630;159
14:00;117;37;16;57;640;203
15:00;102;48;18;50;620;178
16:00;111;39;20;73;760;221
17:00;114;36;17;77;790;231
18:00;112;37;19;78;910;230
19:00;111;33;19;81;930;235
20:00;93;32;19;76;950;209
21:00;101;39;19;65;890;199
22:00;100;49;26;74;1150;211
23:00;74;46;30;50;870;150
