CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;216;154;286
01:00;51;190;78;168
02:00;46;185;53;125
03:00;46;184;51;123
04:00;44;179;28;86
05:00;45;190;33;93
06:00;57;198;90;192
07:00;72;171;182;349
08:00;73;135;186;356
09:00;81;117;251;464
10:00;84;103;266;489
11:00;76;;169;332
12:00;69;115;164;319
13:00;65;120;150;292
14:00;66;133;147;290
15:00;69;135;167;324
16:00;72;128;198;373
17:00;78;128;242;446
18:00;73;138;193;367
19:00;73;162;192;365
20:00;73;193;206;387
21:00;60;197;169;317
22:00;62;199;177;331
23:00;57;194;165;308
