CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;68;88;98;216
01:00;55;80;86;185
02:00;48;59;56;131
03:00;37;59;32;85
04:00;36;40;37;91
05:00;32;44;55;115
06:00;40;51;110;207
07:00;42;60;168;297
08:00;56;60;208;373
09:00;91;79;239;455
10:00;115;89;232;467
11:00;101;92;133;302
12:00;90;78;77;205
13:00;90;46;76;205
14:00;83;44;58;170
15:00;94;41;75;207
16:00;111;50;107;273
17:00;102;42;84;228
18:00;119;50;105;278
19:00;128;46;110;294
20:00;157;55;226;501
21:00;129;78;241;495
22:00;98;94;129;293
23:00;81;98;125;269
