CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;93;25;960;97
01:00;50;104;17;860;76
02:00;71;123;84;1370;198
03:00;59;113;24;940;95
04:00;41;98;14;730;62
05:00;42;69;14;900;63
06:00;70;84;62;1520;164
07:00;80;115;140;1590;294
08:00;100;122;204;1800;411
09:00;95;173;231;2000;449
10:00;95;210;156;1920;333
11:00;98;213;152;1880;329
12:00;90;195;141;1380;302
13:00;79;181;74;920;191
14:00;89;115;68;850;192
15:00;75;86;53;880;156
16:00;78;64;67;960;179
17:00;66;77;45;780;134
18:00;64;62;47;900;134
19:00;72;77;46;940;142
20:00;80;81;55;1080;163
21:00;75;88;53;1040;155
22:00;68;105;39;990;126
23:00;71;103;44;1080;137
