CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;43;34;50;950;128
01:00;52;53;43;44;920;118
02:00;40;26;24;30;680;85
03:00;40;26;24;26;640;80
04:00;41;26;23;29;670;85
05:00;46;25;21;37;670;103
06:00;60;26;22;94;820;202
07:00;78;31;27;172;1410;339
08:00;82;31;26;195;1380;379
09:00;74;32;25;228;1330;423
10:00;81;30;24;205;1340;393
11:00;83;35;28;249;1430;463
12:00;84;34;25;234;1510;442
13:00;60;28;20;126;1280;252
14:00;63;24;18;134;1050;266
15:00;59;18;15;96;1010;205
16:00;65;23;18;110;1360;231
17:00;71;35;23;122;1390;257
18:00;60;36;24;103;1140;217
19:00;61;34;24;84;1090;188
20:00;58;38;29;58;880;145
21:00;67;43;33;86;1060;198
22:00;72;39;29;85;1310;200
23:00;61;39;30;68;1150;163
