CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;40;29;73;810;183
01:00;56;39;29;51;650;133
02:00;48;64;51;66;890;149
03:00;41;60;49;54;650;123
04:00;33;61;51;62;620;127
05:00;30;58;49;63;520;126
06:00;31;52;44;66;480;131
07:00;29;54;46;60;480;120
08:00;40;58;51;81;630;164
09:00;53;61;51;82;620;179
10:00;62;48;37;52;560;141
11:00;73;41;32;67;810;175
12:00;59;35;28;34;610;110
13:00;55;27;21;30;510;100
14:00;75;31;22;48;730;149
15:00;97;31;21;64;740;195
16:00;82;28;21;57;670;168
17:00;69;31;20;45;590;138
18:00;99;33;22;72;;208
19:00;99;57;25;79;770;220
20:00;112;43;26;122;1010;298
21:00;111;34;26;99;990;262
22:00;90;31;24;82;970;215
23:00;75;38;27;64;810;173
