CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;19;14;46;540;142
01:00;69;18;13;35;490;122
02:00;35;31;30;20;;64
03:00;38;34;33;27;;78
04:00;38;35;33;28;;80
05:00;42;37;35;46;;110
06:00;56;38;36;125;;247
07:00;62;40;37;172;;324
08:00;77;43;40;198;;378
09:00;81;42;36;153;;315
10:00;86;37;31;123;;273
11:00;88;21;15;89;660;224
12:00;82;16;11;73;580;193
13:00;;14;9;;;
14:00;81;12;7;67;450;183
15:00;83;14;8;74;540;197
16:00;90;14;8;75;630;205
17:00;90;15;8;70;610;196
18:00;91;16;8;70;540;198
19:00;102;11;6;88;680;236
20:00;110;13;8;102;840;266
21:00;115;16;9;119;910;296
22:00;90;25;13;64;770;187
23:00;85;28;22;81;970;208
