CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;66;135;79;1410;186
01:00;63;116;63;1250;158
02:00;;95;;590;
03:00;;81;;610;
04:00;;84;;;
05:00;;90;;580;
06:00;;79;;660;
07:00;;117;;1410;
08:00;;124;;1420;
09:00;;158;;1340;
10:00;;159;;1590;
11:00;;165;;1000;
12:00;;160;;890;
13:00;;135;;940;
14:00;72;138;91;1050;210
15:00;55;151;52;1030;135
16:00;63;108;64;930;160
17:00;66;101;61;960;157
18:00;86;95;95;1240;230
19:00;91;101;108;1530;255
20:00;98;101;158;1800;339
21:00;94;116;141;1660;309
22:00;75;132;78;1300;194
23:00;63;139;61;1210;156
