CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;221;236;3580;422
01:00;39;162;42;1180;102
02:00;36;111;32;960;84
03:00;31;88;39;960;90
04:00;38;87;54;1110;121
05:00;37;114;44;1120;103
06:00;37;100;47;950;108
07:00;32;94;46;1000;101
08:00;36;74;58;1080;122
09:00;45;101;104;1570;203
10:00;60;111;155;2140;296
11:00;71;176;133;2110;273
12:00;68;208;103;1830;224
13:00;71;169;79;1390;190
14:00;66;116;80;1270;189
15:00;75;56;99;1430;225
16:00;75;71;97;1610;223
17:00;81;68;124;2120;269
18:00;97;104;247;3030;474
19:00;90;128;289;3320;529
20:00;89;167;298;3470;544
21:00;94;212;346;4240;621
22:00;71;207;212;3130;395
23:00;69;236;261;3180;468
