CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;48;17;35;460;113
01:00;45;39;16;19;320;71
02:00;39;59;15;13;270;56
03:00;57;70;19;18;330;82
04:00;51;63;17;13;240;69
05:00;55;61;18;30;280;99
06:00;72;94;22;83;460;198
07:00;;127;30;;;
08:00;;111;25;;;
09:00;;82;24;;;
10:00;;74;20;;;
11:00;;98;29;;;
12:00;;;;;;
13:00;;72;12;;;
14:00;;;;;;
15:00;;82;14;;;
16:00;;56;12;;;
17:00;;51;10;;;
18:00;;49;11;;;
19:00;;43;11;;;
20:00;;50;14;;;
21:00;;54;16;;;
22:00;;53;17;;;
23:00;;53;16;;;
