CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;44;228;136;251
01:00;43;37;54;125
02:00;42;27;50;119
03:00;47;60;65;146
04:00;44;58;76;161
05:00;39;74;50;115
06:00;40;70;43;106
07:00;57;48;157;297
08:00;68;95;229;418
09:00;73;131;265;478
10:00;70;152;239;435
11:00;60;222;165;312
12:00;56;202;115;231
13:00;64;194;103;219
14:00;70;168;163;319
15:00;77;188;208;395
16:00;75;203;181;351
17:00;68;217;141;284
18:00;71;212;210;391
19:00;74;239;301;535
20:00;64;256;221;402
21:00;55;244;170;315
22:00;54;251;163;303
23:00;50;241;210;372
