CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;20;14;13;400;34
01:00;11;22;15;9;370;25
02:00;10;15;11;5;330;18
03:00;9;11;8;5;320;16
04:00;11;11;8;6;330;20
05:00;16;11;7;12;310;33
06:00;35;11;8;33;410;86
07:00;55;13;9;78;690;174
08:00;63;13;9;93;690;205
09:00;55;15;11;80;690;176
10:00;56;14;11;69;680;161
11:00;42;17;11;47;600;114
12:00;35;15;11;42;500;100
13:00;43;16;12;50;600;119
14:00;43;16;11;49;580;118
15:00;47;24;13;53;580;127
16:00;37;22;14;41;590;99
17:00;38;26;16;53;610;118
18:00;33;32;18;36;540;88
19:00;37;35;18;36;490;93
20:00;26;26;16;28;470;68
21:00;27;22;16;26;490;67
22:00;29;22;16;27;470;69
23:00;19;21;16;18;450;46
