CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;93;314;384;680
01:00;65;;175;332
02:00;62;;159;304
03:00;58;;172;320
04:00;56;;153;290
05:00;57;;136;265
06:00;67;;177;338
07:00;79;;313;558
08:00;;;;
09:00;73;;257;466
10:00;100;;298;555
11:00;123;;350;656
12:00;122;;268;532
13:00;178;225;441;851
14:00;181;287;336;694
15:00;176;310;356;721
16:00;159;306;325;656
17:00;172;287;448;858
18:00;168;293;483;906
19:00;161;293;552;1005
20:00;130;306;427;782
21:00;127;149;436;794
22:00;138;133;477;869
23:00;114;308;461;820
