CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;30;12;580;43
01:00;39;65;26;770;79
02:00;35;87;22;650;68
03:00;31;75;16;580;56
04:00;34;65;22;570;68
05:00;36;43;40;640;98
06:00;47;49;90;1030;184
07:00;43;42;67;1080;147
08:00;48;61;85;1340;178
09:00;41;62;55;870;125
10:00;52;76;80;1310;175
11:00;59;66;82;1330;184
12:00;62;76;85;1260;193
13:00;60;61;79;1340;181
14:00;49;61;51;1040;127
15:00;52;54;55;1200;136
16:00;57;35;69;1360;162
17:00;46;41;66;1630;146
18:00;48;37;79;1540;170
19:00;38;43;44;920;106
20:00;39;32;44;950;105
21:00;36;28;47;1040;109
22:00;37;40;38;920;95
23:00;35;31;32;910;84
