CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;60;68;44;128
01:00;51;63;33;100
02:00;41;64;45;110
03:00;34;44;40;96
04:00;33;37;56;119
05:00;32;33;71;141
06:00;37;42;142;254
07:00;42;56;155;279
08:00;64;76;221;402
09:00;70;88;167;326
10:00;84;82;146;306
11:00;86;89;112;256
12:00;89;57;98;237
13:00;107;61;126;298
14:00;98;59;91;236
15:00;92;54;81;214
16:00;103;43;110;271
17:00;100;42;98;248
18:00;114;45;121;297
19:00;115;48;109;280
20:00;111;44;131;311
21:00;122;43;185;405
22:00;91;88;103;248
23:00;80;64;92;219
