CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;118;95;1910;196
01:00;40;84;15;1040;62
02:00;41;69;9;1040;54
03:00;40;102;9;1100;53
04:00;41;85;9;1110;54
05:00;34;63;11;880;50
06:00;53;68;37;1450;108
07:00;55;111;46;1320;124
08:00;62;81;93;1270;203
09:00;59;106;84;1470;186
10:00;68;113;113;1440;239
11:00;69;112;117;1560;246
12:00;61;103;93;1430;202
13:00;67;103;76;1350;181
14:00;72;100;91;1430;210
15:00;74;106;93;1520;214
16:00;73;91;101;1480;227
17:00;69;89;83;1400;194
18:00;73;85;103;1640;230
19:00;73;97;136;2180;280
20:00;79;108;128;2020;273
21:00;69;136;104;1960;227
22:00;65;127;128;1980;260
23:00;61;110;117;1900;239
