CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;15;7;530;34
01:00;27;17;8;590;37
02:00;54;128;34;1120;103
03:00;32;115;13;730;51
04:00;36;93;17;680;61
05:00;55;64;70;950;161
06:00;76;50;146;2020;297
07:00;65;70;94;1570;208
08:00;65;57;88;1250;199
09:00;54;42;56;990;138
10:00;53;28;57;940;138
11:00;53;20;48;1010;126
12:00;51;15;41;850;111
13:00;61;13;57;1250;147
14:00;70;20;64;1220;167
15:00;51;13;41;1110;113
16:00;45;9;32;830;93
17:00;50;16;35;830;102
18:00;84;22;80;1260;204
19:00;70;15;49;1130;144
20:00;70;28;57;1260;156
21:00;55;19;41;980;116
22:00;35;27;19;700;63
23:00;30;29;12;670;47
