CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;62;131;168;319
01:00;52;191;174;318
02:00;44;178;168;302
03:00;41;184;139;253
04:00;35;161;109;202
05:00;44;141;142;261
06:00;62;132;315;544
07:00;82;163;472;804
08:00;90;205;396;696
09:00;97;205;374;670
10:00;96;188;290;541
11:00;86;189;234;443
12:00;87;138;204;400
13:00;101;127;275;522
14:00;99;145;304;563
15:00;122;178;342;646
16:00;108;173;257;502
17:00;109;164;323;603
18:00;114;218;348;646
19:00;105;203;333;614
20:00;96;197;304;560
21:00;76;205;198;379
22:00;72;203;199;376
23:00;75;132;255;466
