CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;28;23;15;560;46
01:00;43;56;45;50;1030;119
02:00;39;44;35;45;900;109
03:00;27;34;27;30;700;73
04:00;17;29;23;13;570;36
05:00;23;32;25;25;570;61
06:00;27;33;29;24;570;64
07:00;28;36;29;30;650;74
08:00;35;34;29;49;770;109
09:00;40;35;29;67;830;143
10:00;39;35;28;46;750;109
11:00;48;39;29;62;880;144
12:00;37;37;27;50;790;113
13:00;36;32;24;41;740;99
14:00;34;31;24;41;690;95
15:00;44;33;24;55;780;127
16:00;46;34;26;60;790;137
17:00;46;31;24;57;820;133
18:00;43;35;29;65;860;142
19:00;46;35;29;60;860;137
20:00;40;32;25;50;770;116
21:00;40;31;24;45;770;110
22:00;32;30;24;32;670;81
23:00;30;29;24;28;710;72
