CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;21;33;31;67
01:00;13;24;15;36
02:00;31;18;54;112
03:00;27;29;40;87
04:00;26;28;46;94
05:00;30;25;56;115
06:00;29;26;62;122
07:00;30;20;93;171
08:00;31;31;98;180
09:00;39;35;104;197
10:00;43;34;88;177
11:00;43;42;88;177
12:00;47;46;95;191
13:00;49;32;92;189
14:00;53;32;111;222
15:00;56;34;120;240
16:00;49;37;97;196
17:00;53;31;120;236
18:00;50;31;114;223
19:00;50;37;98;198
20:00;53;43;164;303
21:00;;44;;
22:00;28;43;68;129
23:00;27;37;54;108
