CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;98;42;1100;103
01:00;16;26;6;370;26
02:00;14;24;4;350;22
03:00;16;26;6;320;27
04:00;20;11;11;390;39
05:00;33;19;33;490;85
06:00;45;28;67;950;149
07:00;57;38;92;1490;199
08:00;52;29;77;1110;170
09:00;56;40;88;1200;193
10:00;54;50;70;940;162
11:00;56;37;74;1070;170
12:00;57;57;71;990;168
13:00;64;76;82;1060;190
14:00;65;69;82;1410;191
15:00;66;74;89;1460;202
16:00;69;92;115;1890;245
17:00;84;80;227;2890;431
18:00;81;113;208;2850;400
19:00;61;148;119;1770;245
20:00;56;158;106;1760;220
21:00;47;140;60;1300;140
22:00;41;121;60;1170;133
23:00;39;121;37;1100;97
