CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;172;36;1340;95
01:00;29;57;12;710;48
02:00;28;45;11;660;45
03:00;28;64;14;650;48
04:00;27;51;11;590;44
05:00;25;21;13;650;45
06:00;43;50;28;930;85
07:00;48;78;44;1130;114
08:00;49;82;55;960;132
09:00;43;112;52;780;122
10:00;47;106;71;850;155
11:00;45;92;74;900;158
12:00;51;85;87;1150;184
13:00;57;64;87;1140;189
14:00;37;66;52;790;115
15:00;42;93;70;1020;148
16:00;;90;;;
17:00;58;87;66;1290;158
18:00;52;94;54;1180;134
19:00;57;92;113;1770;229
20:00;60;98;136;1960;266
21:00;63;138;128;1970;258
22:00;48;170;54;1370;130
23:00;49;165;52;1460;127
