CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;41;27;940;81
01:00;40;51;35;870;92
02:00;35;49;22;820;68
03:00;30;66;15;700;51
04:00;24;61;13;520;43
05:00;18;49;10;400;33
06:00;24;28;18;440;52
07:00;24;30;19;450;53
08:00;31;32;30;550;76
09:00;30;36;33;610;80
10:00;30;37;35;550;83
11:00;28;36;34;580;80
12:00;28;33;32;550;76
13:00;38;31;54;790;120
14:00;51;68;82;1160;175
15:00;52;87;87;1210;183
16:00;49;78;71;1040;157
17:00;51;72;75;1160;164
18:00;48;79;49;1010;122
19:00;46;69;49;960;120
20:00;41;68;38;770;97
21:00;40;56;34;680;92
22:00;33;41;26;640;72
23:00;37;27;28;830;78
