CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;19;31;14;39
01:00;18;24;11;35
02:00;14;20;8;27
03:00;11;13;7;22
04:00;11;15;7;21
05:00;17;17;12;35
06:00;38;19;40;98
07:00;40;28;57;126
08:00;50;36;74;163
09:00;50;36;67;151
10:00;48;41;66;148
11:00;44;48;57;130
12:00;33;40;40;93
13:00;27;43;32;74
14:00;26;46;29;70
15:00;30;38;29;74
16:00;43;35;41;104
17:00;45;37;43;109
18:00;42;37;35;95
19:00;42;32;39;101
20:00;42;32;36;96
21:00;34;32;28;76
22:00;27;25;23;61
23:00;24;28;19;53
