CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;33;22;50;780;149
01:00;68;35;23;45;720;137
02:00;48;37;20;20;450;79
03:00;44;35;19;30;420;90
04:00;38;28;17;23;320;73
05:00;38;26;16;26;340;78
06:00;58;30;18;113;610;230
07:00;63;29;18;134;970;267
08:00;78;31;18;155;890;315
09:00;82;27;16;124;790;270
10:00;75;25;14;72;580;185
11:00;67;25;14;60;520;158
12:00;68;25;15;50;560;144
13:00;68;25;14;53;580;148
14:00;79;25;14;62;580;174
15:00;84;24;14;67;580;186
16:00;92;24;14;74;660;205
17:00;81;24;14;57;610;169
18:00;89;27;15;72;710;200
19:00;83;26;14;61;670;175
20:00;75;25;15;55;600;159
21:00;84;29;18;64;840;181
22:00;85;30;18;60;820;176
23:00;83;35;23;83;860;209
