CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;59;150;117;57;1610;1761.25;145
01:00;32;95;71;25;1130;1336.25;70
02:00;30;111;83;28;1180;1323.75;73
03:00;30;107;79;24;1170;1288.75;67
04:00;29;101;75;24;1140;1250;65
05:00;33;90;66;48;1110;1193.75;106
06:00;42;80;53;86;1110;1156.25;173
07:00;69;115;75;230;1950;1240;420
08:00;74;129;88;256;2230;1377.5;466
09:00;70;123;81;251;1860;1468.75;453
10:00;86;124;84;295;2110;1585;537
11:00;89;114;76;253;1740;1656.25;475
12:00;82;87;58;186;1350;1682.5;367
13:00;79;85;57;159;1330;1710;322
14:00;89;82;57;183;1380;1743.75;369
15:00;86;83;58;164;1490;1686.25;336
16:00;92;88;61;193;1660;1615;386
17:00;95;84;61;194;1590;1581.25;392
18:00;98;97;72;218;1900;1555;431
19:00;96;109;82;197;1660;1545;396
20:00;86;124;97;189;1980;1623.75;374
21:00;75;125;97;142;1710;1671.25;293
22:00;73;143;113;123;1800;1723.75;260
23:00;63;155;122;84;1840;1767.5;192
