CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;78;85;88;1540;214
01:00;65;68;70;1340;173
02:00;45;72;28;770;89
03:00;40;60;27;610;82
04:00;34;54;19;630;64
05:00;36;52;46;640;106
06:00;44;60;82;1010;169
07:00;53;84;122;1480;240
08:00;67;82;139;2070;279
09:00;88;106;113;1530;262
10:00;87;77;85;1330;216
11:00;85;70;62;1120;180
12:00;93;47;76;1370;209
13:00;80;48;51;1000;159
14:00;81;46;52;1030;161
15:00;84;36;60;1120;176
16:00;82;34;65;1210;182
17:00;86;39;63;1280;182
18:00;84;24;65;1330;183
19:00;107;28;89;1750;243
20:00;117;44;122;2000;304
21:00;91;43;61;1130;184
22:00;99;49;110;1510;268
23:00;101;69;181;2190;378
