CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;89;67;45;74;1040;202
01:00;79;70;50;52;820;158
02:00;59;55;42;28;670;101
03:00;56;57;46;27;540;96
04:00;43;51;43;22;370;76
05:00;58;68;53;51;700;134
06:00;60;62;52;79;620;181
07:00;84;57;44;151;880;315
08:00;86;55;43;148;920;311
09:00;96;57;45;140;1090;310
10:00;103;48;35;145;1040;324
11:00;91;39;27;82;780;215
12:00;75;27;18;65;610;174
13:00;96;23;13;88;670;228
14:00;98;21;13;69;800;203
15:00;;22;13;;760;
16:00;98;21;13;71;730;206
17:00;105;24;14;72;790;215
18:00;132;27;15;109;1140;298
19:00;127;31;17;85;920;257
20:00;139;;;116;1070;316
21:00;148;;;170;1480;409
22:00;128;108;39;141;1270;342
23:00;118;74;35;129;1260;313
