CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;118;94;179;2340;336
01:00;47;137;110;170;3010;307
02:00;41;167;133;130;3110;238
03:00;42;146;116;88;2560;176
04:00;39;119;94;83;2240;165
05:00;41;125;98;105;2280;201
06:00;51;129;100;186;2540;335
07:00;71;124;94;320;3170;559
08:00;70;99;77;286;2880;507
09:00;61;47;35;131;1630;260
10:00;65;41;30;120;1490;248
11:00;64;44;33;114;1490;237
12:00;56;58;37;100;1400;208
13:00;47;61;34;65;1060;144
14:00;48;57;30;66;1030;149
15:00;55;52;27;80;1060;176
16:00;54;42;21;69;1130;158
17:00;66;51;27;94;1200;208
18:00;70;51;26;107;1280;232
19:00;74;61;33;137;1430;282
20:00;96;77;50;214;2100;423
21:00;76;100;78;142;2080;293
22:00;73;95;75;158;2100;314
23:00;69;101;80;204;2160;379
