CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;40.0131;140.762;82.5043;59.1483;1099.15;1688.45;130.753
01:00;29.2471;39.0705;32.0183;37.4083;793.74;1341.92;86.5755
02:00;30.7515;35.8004;28.3735;44.3125;837.75;1213.79;98.6582
03:00;28.9936;27.5763;22.8849;34.2568;731.36;1100.04;81.5135
04:00;31.8424;24.2688;19.6686;38.4111;753.24;975.225;90.7724
05:00;34.7895;28.6241;23.0286;54.3463;701.19;880.694;118.165
06:00;42.7194;31.5061;25.1143;77.951;813.48;840.62;162.446
07:00;45.4906;34.5017;27.9126;112.744;1018.86;828.629;218.38
08:00;60.5358;37.5531;30.7034;184.094;1479.81;891.179;343.078
09:00;61.2617;41.9959;32.8664;191.981;1483.56;977.406;355.78
10:00;60.335;43.5214;34.9356;214.235;1601.2;1072.84;388.993
11:00;59.4008;59.2924;38.1536;205.333;1530.13;1172.68;374.659
12:00;43.8236;81.5341;38.9128;101.351;1026.46;1206.84;199.614
13:00;63.154;105.935;44.366;141.578;1139.44;1261.62;280.312
14:00;61.0258;102.657;46.652;132.76;1200.23;1309.96;264.69
15:00;67.2303;112.43;48.2829;137.085;1185.27;1330.76;277.607
16:00;74.5044;113.37;48.776;159.37;1251.04;1302.17;319.104
17:00;81.8982;109.035;65.4383;226.813;1655.88;1323.71;429.779
18:00;70.1061;130.01;92.7729;193.14;1782.38;1346.35;366.482
19:00;79.8704;151.804;110.344;289.728;2175.03;1426.97;524.177
20:00;64.3624;159.838;126.201;186.464;2012.53;1550.23;350.555
21:00;59.7239;163.329;132.23;189.392;2126.33;1673.59;349.693
22:00;43.9969;98.6787;81.0735;119.825;1355.1;1692.95;227.683
23:00;45.4072;110.77;90.144;100.061;1301.21;1707.44;198.913
