CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;48;66;75;163
01:00;16;17;10;31
02:00;15;12;7;25
03:00;16;10;7;27
04:00;12;9;6;20
05:00;20;6;14;41
06:00;32;10;39;92
07:00;57;13;81;180
08:00;59;28;95;204
09:00;64;25;119;245
10:00;77;32;135;284
11:00;62;36;94;205
12:00;51;30;72;161
13:00;39;33;51;117
14:00;44;34;48;116
15:00;50;35;76;165
16:00;71;34;121;256
17:00;73;61;128;268
18:00;81;59;205;394
19:00;69;70;150;298
20:00;81;74;200;385
21:00;72;45;161;316
22:00;63;43;130;262
23:00;49;47;88;184
